name,current_day,middle_eastern,african,american,mexican,latin_american,italian,chinese,japanese,southern_central_asian,french,eastern_europe,central_europe,caribbean,mediterranean,indian,spanish,kosher,gluten_free,wheelchair,vegan,vegetarian,pescatarian,keto,soy,dog,covid,occasion,num_people,meal,oneDollar,twoDollar,threeDollar,fourDollar,rest_id,going
Kim X.,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,lunch,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Meredith G.,Sunday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Richleen W.,Tuesday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,lunch,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Teresa A.,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Hope F.,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,friends,2.0,lunch,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Roman Y.,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Faduma S.,Wednesday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,0
Shauna N.,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Arianna V.,Monday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,3.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Christa F.,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Yi B.,Tuesday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,10.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Rhonda C.,Monday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Catherine T.,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Ronald R.,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,6.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Will H.,Wednesday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,8.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Lorie M.,Tuesday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,8.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Jamie K.,Tuesday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,8.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
K. G.,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,5.0,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
TkdElf H.,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Al B.,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,breakfast,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Ben T.,Wednesday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,lunch,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Jennyjoon S.,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Tess P.,Sunday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Staci P.,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,breakfast,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Leila M.,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Judy E.,Wednesday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Carol R.,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Adele P.,Monday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Valerie C.,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,dinner,0,1,0,0,UKAagcQSoG8aH0JP8nHcOg,1
Jamila A.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Iguana P.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Tristen A.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,date,2.0,breakfast,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Farzan K.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,date,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Kai E.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,lunch,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
B W.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Thomasina P.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,clients,8.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Rashonda H.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Lissaula E.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,clients,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Stephen W.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Wanda C.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,breakfast,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Tori P.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,clients,3.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,0
Shahidah A.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,8.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Allie H.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Jae O.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,4.0,breakfast,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Morgan C.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Sheenz P.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,4.0,breakfast,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Tammi C.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Zenda D.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,lunch,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Saaleha M.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Marian D.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Sohrabjit S.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,friends,8.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Aureole B.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,family,10.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Yolanda B.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,family,6.0,breakfast,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
aaron w.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,family,10.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Valerie L.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,family,9.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Cute Girl S.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,family,6.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Danielle R.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,family,9.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Jacqueline O.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,family,3.0,lunch,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Mary Y.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solo,1.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,0
Airuel S.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,family,4.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Molly P.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solo,1.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Dejah D.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Joyce N.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solo,1.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Lynnette Y.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,family,3.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,0
Kori B.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,solo,1.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Eric J.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,family,8.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Dominique B.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,family,9.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Richeen A.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solo,1.0,lunch,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Chawndra R.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,family,10.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
V F.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,family,9.0,lunch,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Jimena R.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Lee S.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Leighann A.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Yvonne M.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Divya S.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Glenn S.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Laurie W.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Rona S.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,,,breakfast,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Marjan J.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Muhammad A.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Breanna W.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Dharini T.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,friends,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Izzy J.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,friends,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Puneet M.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,friends,2.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Klysha R.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
L N.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,0
Freddie L.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Gabbie F.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Toni F.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Cate D.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Sunny A.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Yulia L.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Natasha F.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,breakfast,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Cindy G.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Yaniq W.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,family,5.0,lunch,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
AC L.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,breakfast,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Dee M.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Brad M.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Jurnee L.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,family,8.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Jenny E.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Quentell B.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,family,7.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,0
Alexandra K.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Eric K.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,family,3.0,breakfast,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Ana Tere G.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Bhavin P.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Julia T.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,family,4.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Amy F.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Maryah W.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,family,7.0,dinner,0,1,0,0,axnuD2onVoJY7C8y-7ywYw,1
Tone L.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Bermuda F.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,family,4.0,dinner,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Chynna M.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,4.0,dinner,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Nate M.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Kapri J.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Tyra C.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Fabianne B.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Diamond S.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,lunch,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,0
Terrence G.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,4.0,dinner,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Tiffany P.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,3.0,dinner,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Kalita D.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,breakfast,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Vicki A.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
MeChele F.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Berkeley C.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,5.0,dinner,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Jose G.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Bella F.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
Ayanna F.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,1
June H.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,breakfast,0,1,0,0,jWhCkGX4FrkUCn_W9KV__g,0
Cynthia H.,Sunday,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,1,0,0,Z0v0NOziKoF6g_NzO68Z6g,1
Andrew.Pam B.,Tuesday,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,1,0,0,Z0v0NOziKoF6g_NzO68Z6g,1
Chontelle M.,Friday,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,1,0,0,Z0v0NOziKoF6g_NzO68Z6g,1
Gary G.,Friday,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,date,2.0,dinner,0,1,0,0,Z0v0NOziKoF6g_NzO68Z6g,1
Derek D.,Saturday,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,solo,1.0,lunch,0,1,0,0,Z0v0NOziKoF6g_NzO68Z6g,1
Ying J.,Monday,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,3.0,dinner,0,1,0,0,Z0v0NOziKoF6g_NzO68Z6g,1
